Transaction_ID,Passenger_ID,Date_of_Purchase,Time_of_Purchase,Purchase_Type,Payment_Method,Price
5038,5038,1/19/2024,57:23.0,Station,Credit Card,43
5039,5039,1/19/2024,59:44.0,Station,Credit Card,13
5040,5040,1/19/2024,17:12.0,Station,Credit Card,7
5041,5041,1/19/2024,31:15.0,Online,Contactless,2
5042,5042,1/19/2024,47:46.0,Online,Contactless,3
5043,5043,1/19/2024,47:54.0,Station,Credit Card,15
5044,5044,1/19/2024,03:56.0,Station,Contactless,13
5045,5045,1/19/2024,06:23.0,Station,Contactless,3
5046,5046,1/19/2024,06:29.0,Station,Credit Card,7
5047,5047,1/19/2024,10:01.0,Online,Credit Card,7
5048,5048,1/19/2024,10:49.0,Station,Contactless,35
5049,5049,1/19/2024,25:42.0,Station,Credit Card,3
5050,5050,1/19/2024,31:16.0,Online,Credit Card,3
5051,5051,1/19/2024,46:54.0,Station,Credit Card,57
5052,5052,1/20/2024,20:23.0,Online,Contactless,48
5053,5053,1/20/2024,22:55.0,Online,Contactless,11
5054,5054,1/20/2024,33:49.0,Station,Credit Card,13
5055,5055,1/20/2024,38:22.0,Online,Credit Card,5
5056,5056,1/20/2024,53:39.0,Station,Contactless,13
5057,5057,1/20/2024,54:15.0,Station,Contactless,3
5058,5058,1/20/2024,57:39.0,Online,Credit Card,10
5059,5059,1/20/2024,03:47.0,Online,Credit Card,76
5060,5060,1/20/2024,20:21.0,Online,Contactless,7
5061,5061,1/20/2024,20:55.0,Online,Contactless,8
5062,5062,1/20/2024,23:19.0,Station,Contactless,21
5063,5063,1/20/2024,24:05.0,Online,Contactless,8
5064,5064,1/20/2024,25:38.0,Online,Contactless,8
5065,5065,1/20/2024,26:55.0,Online,Contactless,5
5066,5066,1/20/2024,31:10.0,Online,Credit Card,2
5067,5067,1/20/2024,35:19.0,Online,Contactless,2
5068,5068,1/20/2024,36:51.0,Station,Contactless,8
5069,5069,1/20/2024,44:52.0,Online,Contactless,2
5070,5070,1/20/2024,05:37.0,Station,Credit Card,8
5071,5071,1/20/2024,38:50.0,Station,Credit Card,3
5072,5072,1/20/2024,01:53.0,Station,Contactless,12
5073,5073,1/20/2024,05:39.0,Station,Contactless,12
5074,5074,1/20/2024,06:20.0,Online,Credit Card,33
5075,5075,1/20/2024,07:11.0,Station,Contactless,12
5076,5076,1/20/2024,08:22.0,Online,Contactless,7
5077,5077,1/20/2024,14:52.0,Online,Credit Card,13
5078,5078,1/20/2024,30:52.0,Online,Contactless,4
5079,5079,1/20/2024,32:06.0,Online,Credit Card,3
5080,5080,1/20/2024,32:34.0,Station,Credit Card,3
5081,5081,1/20/2024,39:19.0,Online,Credit Card,12
5082,5082,1/20/2024,40:32.0,Online,Credit Card,23
5083,5083,1/20/2024,05:14.0,Online,Contactless,3
5084,5084,1/20/2024,06:30.0,Online,Contactless,107
5085,5085,1/20/2024,09:38.0,Online,Contactless,3
5086,5086,1/20/2024,13:14.0,Online,Contactless,3
5087,5087,1/20/2024,15:38.0,Online,Credit Card,3
5088,5088,1/20/2024,25:53.0,Station,Credit Card,10
5089,5089,1/20/2024,29:06.0,Station,Credit Card,10
5090,5090,1/20/2024,30:52.0,Online,Credit Card,3
5091,5091,1/20/2024,33:22.0,Online,Contactless,4
5092,5092,1/20/2024,48:35.0,Station,Contactless,53
5093,5093,1/20/2024,52:11.0,Online,Debit Card,35
5094,5094,1/20/2024,55:04.0,Online,Credit Card,2
5095,5095,1/20/2024,00:21.0,Station,Credit Card,84
5096,5096,1/20/2024,03:26.0,Online,Credit Card,22
5097,5097,1/20/2024,04:24.0,Online,Credit Card,22
5098,5098,1/20/2024,19:28.0,Station,Credit Card,53
5099,5099,1/20/2024,19:33.0,Online,Credit Card,5
5100,5100,1/20/2024,23:12.0,Online,Contactless,19
5101,5101,1/20/2024,24:59.0,Online,Contactless,19
5102,5102,1/20/2024,36:09.0,Online,Credit Card,19
5103,5103,1/20/2024,47:58.0,Online,Debit Card,53
5104,5104,1/20/2024,52:41.0,Online,Contactless,3
5105,5105,1/20/2024,56:25.0,Station,Contactless,4
5106,5106,1/20/2024,04:27.0,Online,Credit Card,50
5107,5107,1/20/2024,04:44.0,Online,Credit Card,8
5108,5108,1/20/2024,05:14.0,Online,Credit Card,50
5109,5109,1/20/2024,09:41.0,Online,Credit Card,11
5110,5110,1/20/2024,11:44.0,Online,Credit Card,50
5111,5111,1/20/2024,12:04.0,Online,Credit Card,5
5112,5112,1/20/2024,31:09.0,Station,Credit Card,176
5113,5113,1/20/2024,34:28.0,Station,Credit Card,113
5114,5114,1/20/2024,35:45.0,Station,Credit Card,113
5115,5115,1/20/2024,38:05.0,Station,Credit Card,50
5116,5116,1/20/2024,39:17.0,Station,Credit Card,113
5117,5117,1/20/2024,39:23.0,Online,Debit Card,107
5118,5118,1/20/2024,41:58.0,Online,Contactless,19
5119,5119,1/20/2024,42:07.0,Online,Credit Card,71
5120,5120,1/20/2024,42:51.0,Station,Credit Card,113
5121,5121,1/20/2024,43:15.0,Station,Credit Card,126
5122,5122,1/20/2024,43:24.0,Station,Credit Card,113
5123,5123,1/20/2024,45:33.0,Online,Credit Card,4
5124,5124,1/20/2024,59:26.0,Online,Contactless,7
5125,5125,1/20/2024,17:03.0,Online,Credit Card,47
5126,5126,1/20/2024,20:55.0,Online,Credit Card,26
5127,5127,1/20/2024,21:52.0,Online,Credit Card,10
5128,5128,1/20/2024,23:19.0,Online,Credit Card,19
5129,5129,1/20/2024,34:20.0,Station,Contactless,10
5130,5130,1/20/2024,38:11.0,Station,Contactless,11
5131,5131,1/20/2024,40:37.0,Online,Contactless,4
5132,5132,1/20/2024,47:06.0,Online,Debit Card,8
5133,5133,1/20/2024,51:24.0,Online,Debit Card,8
5134,5134,1/20/2024,52:57.0,Online,Contactless,19
5135,5135,1/20/2024,54:34.0,Online,Credit Card,35
5136,5136,1/20/2024,57:13.0,Online,Credit Card,52
5137,5137,1/20/2024,59:59.0,Online,Credit Card,2
5138,5138,1/20/2024,02:09.0,Station,Credit Card,8
5139,5139,1/20/2024,02:43.0,Station,Contactless,35
5140,5140,1/20/2024,10:00.0,Online,Credit Card,15
5141,5141,1/20/2024,13:07.0,Online,Credit Card,4
5142,5142,1/20/2024,13:25.0,Online,Credit Card,8
5143,5143,1/20/2024,16:15.0,Online,Credit Card,13
5144,5144,1/20/2024,17:03.0,Online,Contactless,5
5145,5145,1/20/2024,18:46.0,Online,Credit Card,3
5146,5146,1/20/2024,20:27.0,Online,Credit Card,8
5147,5147,1/20/2024,23:06.0,Online,Credit Card,13
5148,5148,1/20/2024,25:20.0,Online,Contactless,8
5149,5149,1/20/2024,29:55.0,Online,Credit Card,18
5150,5150,1/20/2024,52:15.0,Online,Contactless,8
5151,5151,1/20/2024,52:26.0,Online,Contactless,7
5152,5152,1/20/2024,56:33.0,Station,Credit Card,4
5153,5153,1/20/2024,56:35.0,Online,Credit Card,35
5154,5154,1/20/2024,00:08.0,Online,Credit Card,8
5155,5155,1/20/2024,04:32.0,Online,Contactless,3
5156,5156,1/20/2024,07:40.0,Online,Credit Card,3
5157,5157,1/20/2024,09:32.0,Online,Credit Card,9
5158,5158,1/20/2024,17:08.0,Online,Contactless,14
5159,5159,1/20/2024,25:59.0,Station,Contactless,5
5160,5160,1/20/2024,31:29.0,Station,Contactless,5
5161,5161,1/20/2024,32:36.0,Station,Credit Card,76
5162,5162,1/20/2024,34:13.0,Online,Contactless,13
5163,5163,1/20/2024,35:15.0,Station,Contactless,35
5164,5164,1/20/2024,35:22.0,Station,Credit Card,76
5165,5165,1/20/2024,37:13.0,Station,Credit Card,118
5166,5166,1/20/2024,38:30.0,Station,Credit Card,76
5167,5167,1/20/2024,40:21.0,Station,Contactless,4
5168,5168,1/20/2024,41:11.0,Station,Credit Card,84
5169,5169,1/20/2024,41:59.0,Station,Credit Card,76
5170,5170,1/20/2024,42:02.0,Online,Contactless,7
5171,5171,1/20/2024,42:57.0,Station,Credit Card,76
5172,5172,1/20/2024,43:19.0,Station,Credit Card,76
5173,5173,1/20/2024,43:31.0,Station,Credit Card,76
5174,5174,1/20/2024,21:11.0,Online,Contactless,13
5175,5175,1/20/2024,22:30.0,Station,Contactless,78
5176,5176,1/20/2024,23:50.0,Station,Credit Card,35
5177,5177,1/20/2024,29:19.0,Station,Contactless,23
5178,5178,1/20/2024,38:41.0,Station,Contactless,6
5179,5179,1/20/2024,41:34.0,Online,Contactless,12
5180,5180,1/20/2024,43:10.0,Online,Contactless,3
5181,5181,1/20/2024,44:28.0,Online,Credit Card,39
5182,5182,1/20/2024,50:46.0,Station,Debit Card,3
5183,5183,1/20/2024,01:08.0,Station,Contactless,35
5184,5184,1/20/2024,25:00.0,Online,Credit Card,19
5185,5185,1/20/2024,38:39.0,Online,Contactless,4
5186,5186,1/20/2024,49:12.0,Online,Credit Card,78
5187,5187,1/20/2024,01:49.0,Station,Contactless,3
5188,5188,1/20/2024,07:07.0,Online,Credit Card,7
5189,5189,1/20/2024,07:20.0,Station,Credit Card,3
5190,5190,1/20/2024,07:29.0,Station,Contactless,3
5191,5191,1/20/2024,10:28.0,Station,Credit Card,4
5192,5192,1/20/2024,12:09.0,Online,Credit Card,36
5193,5193,1/20/2024,23:15.0,Online,Credit Card,4
5194,5194,1/20/2024,26:58.0,Station,Credit Card,3
5195,5195,1/20/2024,34:24.0,Station,Contactless,24
5196,5196,1/20/2024,40:38.0,Online,Contactless,8
5197,5197,1/20/2024,44:32.0,Online,Contactless,8
5198,5198,1/20/2024,47:33.0,Station,Credit Card,12
5199,5199,1/20/2024,49:31.0,Station,Credit Card,3
5200,5200,1/20/2024,51:31.0,Online,Contactless,3
5201,5201,1/20/2024,18:29.0,Station,Credit Card,35
5202,5202,1/20/2024,33:14.0,Online,Contactless,8
5203,5203,1/20/2024,41:33.0,Online,Contactless,8
5204,5204,1/20/2024,42:54.0,Online,Contactless,8
5205,5205,1/20/2024,43:00.0,Station,Credit Card,2
5206,5206,1/20/2024,44:55.0,Station,Credit Card,19
5207,5207,1/20/2024,54:14.0,Online,Credit Card,12
5208,5208,1/20/2024,00:08.0,Online,Contactless,3
5209,5209,1/20/2024,01:03.0,Online,Credit Card,7
5210,5210,1/20/2024,01:45.0,Online,Credit Card,7
5211,5211,1/20/2024,03:14.0,Online,Contactless,19
5212,5212,1/20/2024,06:59.0,Online,Credit Card,12
5213,5213,1/20/2024,31:42.0,Station,Credit Card,52
5214,5214,1/20/2024,33:17.0,Station,Credit Card,53
5215,5215,1/20/2024,33:53.0,Station,Debit Card,7
5216,5216,1/20/2024,40:52.0,Station,Credit Card,7
5217,5217,1/20/2024,41:12.0,Station,Debit Card,7
5218,5218,1/20/2024,41:31.0,Station,Debit Card,7
5219,5219,1/20/2024,42:43.0,Station,Contactless,2
5220,5220,1/20/2024,46:54.0,Station,Contactless,2
5221,5221,1/20/2024,47:46.0,Online,Contactless,11
5222,5222,1/20/2024,50:33.0,Station,Contactless,2
5223,5223,1/20/2024,53:17.0,Online,Contactless,2
5224,5224,1/20/2024,53:18.0,Online,Contactless,11
5225,5225,1/20/2024,06:41.0,Online,Contactless,2
5226,5226,1/20/2024,13:28.0,Online,Contactless,10
5227,5227,1/20/2024,14:13.0,Station,Credit Card,8
5228,5228,1/20/2024,16:59.0,Station,Credit Card,24
5229,5229,1/20/2024,17:24.0,Station,Contactless,53
5230,5230,1/20/2024,24:13.0,Station,Contactless,53
5231,5231,1/20/2024,31:55.0,Online,Contactless,19
5232,5232,1/20/2024,44:04.0,Station,Credit Card,4
5233,5233,1/20/2024,45:51.0,Online,Contactless,6
5234,5234,1/20/2024,48:57.0,Station,Contactless,5
5235,5235,1/20/2024,00:11.0,Station,Credit Card,4
5236,5236,1/20/2024,00:23.0,Station,Credit Card,23
5237,5237,1/20/2024,03:26.0,Online,Credit Card,3
5238,5238,1/20/2024,10:00.0,Station,Debit Card,29
5239,5239,1/20/2024,11:47.0,Station,Credit Card,7
5240,5240,1/20/2024,17:55.0,Station,Debit Card,12
5241,5241,1/20/2024,22:36.0,Station,Contactless,35
5242,5242,1/20/2024,23:06.0,Online,Credit Card,56
5243,5243,1/20/2024,27:56.0,Online,Credit Card,2
5244,5244,1/20/2024,35:13.0,Station,Credit Card,13
5245,5245,1/20/2024,37:24.0,Station,Debit Card,13
5246,5246,1/20/2024,46:32.0,Station,Contactless,19
5247,5247,1/20/2024,04:40.0,Station,Contactless,49
5248,5248,1/20/2024,04:44.0,Station,Contactless,20
5249,5249,1/20/2024,07:38.0,Station,Credit Card,13
5250,5250,1/20/2024,12:04.0,Station,Debit Card,76
5251,5251,1/20/2024,12:19.0,Station,Debit Card,8
5252,5252,1/20/2024,12:57.0,Station,Contactless,19
5253,5253,1/20/2024,13:33.0,Online,Credit Card,4
5254,5254,1/20/2024,16:33.0,Online,Credit Card,10
5255,5255,1/20/2024,20:28.0,Online,Credit Card,10
5256,5256,1/20/2024,20:44.0,Station,Contactless,3
5257,5257,1/20/2024,24:08.0,Online,Credit Card,72
5258,5258,1/20/2024,25:01.0,Online,Credit Card,12
5259,5259,1/20/2024,28:51.0,Online,Credit Card,12
5260,5260,1/20/2024,33:21.0,Station,Credit Card,4
5261,5261,1/20/2024,34:59.0,Online,Contactless,78
5262,5262,1/20/2024,36:34.0,Station,Contactless,2
5263,5263,1/20/2024,39:49.0,Station,Credit Card,12
5264,5264,1/20/2024,43:12.0,Station,Credit Card,4
5265,5265,1/20/2024,43:40.0,Station,Credit Card,4
5266,5266,1/20/2024,48:05.0,Online,Credit Card,35
5267,5267,1/20/2024,49:32.0,Online,Contactless,2
5268,5268,1/20/2024,58:38.0,Online,Contactless,2
5269,5269,1/20/2024,13:41.0,Online,Credit Card,2
5270,5270,1/20/2024,31:37.0,Online,Credit Card,10
5271,5271,1/20/2024,36:14.0,Station,Contactless,21
5272,5272,1/20/2024,38:23.0,Online,Credit Card,7
5273,5273,1/20/2024,40:40.0,Online,Credit Card,35
5274,5274,1/20/2024,45:10.0,Online,Contactless,13
5275,5275,1/20/2024,48:47.0,Station,Credit Card,4
5276,5276,1/20/2024,48:58.0,Station,Credit Card,4
5277,5277,1/20/2024,51:11.0,Station,Credit Card,4
5278,5278,1/20/2024,00:21.0,Online,Credit Card,10
5279,5279,1/20/2024,23:19.0,Online,Credit Card,2
5280,5280,1/20/2024,27:27.0,Station,Credit Card,7
5281,5281,1/20/2024,29:52.0,Station,Debit Card,8
5282,5282,1/20/2024,31:43.0,Station,Credit Card,5
5283,5283,1/20/2024,32:59.0,Station,Credit Card,3
5284,5284,1/20/2024,38:55.0,Station,Credit Card,3
5285,5285,1/20/2024,41:24.0,Station,Debit Card,8
5286,5286,1/20/2024,00:00.0,Online,Credit Card,27
5287,5287,1/20/2024,01:12.0,Online,Credit Card,2
5288,5288,1/20/2024,01:35.0,Station,Credit Card,3
5289,5289,1/20/2024,07:33.0,Online,Credit Card,10
5290,5290,1/20/2024,08:05.0,Station,Credit Card,3
5291,5291,1/20/2024,15:46.0,Online,Credit Card,8
5292,5292,1/20/2024,19:27.0,Online,Credit Card,5
5293,5293,1/20/2024,20:11.0,Online,Credit Card,6
5294,5294,1/20/2024,25:01.0,Online,Credit Card,8
5295,5295,1/20/2024,25:01.0,Station,Contactless,35
5296,5296,1/20/2024,25:12.0,Online,Credit Card,7
5297,5297,1/20/2024,26:55.0,Online,Credit Card,8
5298,5298,1/20/2024,27:37.0,Station,Debit Card,5
5299,5299,1/20/2024,29:07.0,Station,Contactless,35
5300,5300,1/20/2024,29:36.0,Online,Credit Card,7
5301,5301,1/20/2024,33:53.0,Station,Credit Card,8
5302,5302,1/20/2024,35:37.0,Online,Credit Card,3
5303,5303,1/20/2024,40:02.0,Online,Credit Card,3
5304,5304,1/20/2024,47:03.0,Station,Credit Card,19
5305,5305,1/20/2024,30:15.0,Station,Credit Card,8
5306,5306,1/20/2024,36:18.0,Station,Credit Card,13
5307,5307,1/20/2024,39:35.0,Online,Credit Card,7
5308,5308,1/20/2024,45:42.0,Station,Contactless,10
5309,5309,1/20/2024,37:46.0,Online,Contactless,6
5310,5310,1/20/2024,39:51.0,Online,Credit Card,2
5311,5311,1/20/2024,41:00.0,Online,Credit Card,2
5312,5312,1/20/2024,41:27.0,Station,Contactless,8
5313,5313,1/20/2024,44:56.0,Online,Contactless,6
5314,5314,1/20/2024,00:43.0,Station,Credit Card,54
5315,5315,1/20/2024,03:25.0,Online,Contactless,57
5316,5316,1/20/2024,04:53.0,Station,Credit Card,2
5317,5317,1/20/2024,09:20.0,Online,Contactless,48
5318,5318,1/20/2024,09:26.0,Station,Credit Card,2
5319,5319,1/20/2024,40:36.0,Station,Contactless,8
5320,5320,1/20/2024,47:39.0,Station,Credit Card,35
5321,5321,1/20/2024,53:48.0,Station,Credit Card,48
5322,5322,1/21/2024,08:54.0,Online,Contactless,3
5323,5323,1/21/2024,29:06.0,Station,Credit Card,12
5324,5324,1/21/2024,37:21.0,Online,Credit Card,17
5325,5325,1/21/2024,47:32.0,Station,Credit Card,7
5326,5326,1/21/2024,06:20.0,Station,Credit Card,13
5327,5327,1/21/2024,19:12.0,Station,Contactless,21
5328,5328,1/21/2024,20:08.0,Station,Contactless,8
5329,5329,1/21/2024,23:22.0,Online,Credit Card,4
5330,5330,1/21/2024,31:24.0,Station,Contactless,8
5331,5331,1/21/2024,35:10.0,Station,Contactless,8
5332,5332,1/21/2024,35:27.0,Online,Contactless,2
5333,5333,1/21/2024,37:22.0,Station,Contactless,8
5334,5334,1/21/2024,58:28.0,Online,Credit Card,15
5335,5335,1/21/2024,02:53.0,Station,Credit Card,11
5336,5336,1/21/2024,04:38.0,Station,Credit Card,8
5337,5337,1/21/2024,46:23.0,Station,Contactless,7
5338,5338,1/21/2024,49:48.0,Online,Contactless,4
5339,5339,1/21/2024,58:42.0,Station,Contactless,52
5340,5340,1/21/2024,05:36.0,Online,Contactless,3
5341,5341,1/21/2024,08:48.0,Online,Contactless,3
5342,5342,1/21/2024,14:47.0,Online,Contactless,36
5343,5343,1/21/2024,19:29.0,Station,Credit Card,8
5344,5344,1/21/2024,24:57.0,Station,Credit Card,56
5345,5345,1/21/2024,31:16.0,Online,Credit Card,10
5346,5346,1/21/2024,38:47.0,Online,Credit Card,12
5347,5347,1/21/2024,45:35.0,Online,Credit Card,27
5348,5348,1/21/2024,50:12.0,Station,Credit Card,3
5349,5349,1/21/2024,10:12.0,Online,Contactless,3
5350,5350,1/21/2024,27:09.0,Station,Credit Card,4
5351,5351,1/21/2024,46:44.0,Online,Debit Card,53
5352,5352,1/21/2024,47:49.0,Station,Credit Card,13
5353,5353,1/21/2024,01:31.0,Station,Credit Card,4
5354,5354,1/21/2024,01:55.0,Online,Credit Card,7
5355,5355,1/21/2024,06:06.0,Online,Credit Card,10
5356,5356,1/21/2024,07:18.0,Station,Contactless,10
5357,5357,1/21/2024,08:21.0,Online,Contactless,53
5358,5358,1/21/2024,09:45.0,Online,Credit Card,22
5359,5359,1/21/2024,13:11.0,Online,Credit Card,7
5360,5360,1/21/2024,14:31.0,Online,Credit Card,22
5361,5361,1/21/2024,18:38.0,Station,Contactless,35
5362,5362,1/21/2024,38:57.0,Online,Contactless,3
5363,5363,1/21/2024,48:26.0,Station,Contactless,2
5364,5364,1/21/2024,00:39.0,Station,Contactless,54
5365,5365,1/21/2024,01:15.0,Online,Credit Card,22
5366,5366,1/21/2024,07:26.0,Station,Contactless,8
5367,5367,1/21/2024,08:54.0,Station,Contactless,8
5368,5368,1/21/2024,10:45.0,Online,Credit Card,5
5369,5369,1/21/2024,14:40.0,Online,Credit Card,14
5370,5370,1/21/2024,23:32.0,Online,Contactless,3
5371,5371,1/21/2024,34:14.0,Station,Credit Card,176
5372,5372,1/21/2024,34:50.0,Online,Contactless,3
5373,5373,1/21/2024,35:33.0,Online,Credit Card,50
5374,5374,1/21/2024,37:53.0,Station,Credit Card,12
5375,5375,1/21/2024,40:25.0,Online,Credit Card,71
5376,5376,1/21/2024,40:52.0,Station,Credit Card,176
5377,5377,1/21/2024,43:20.0,Station,Credit Card,113
5378,5378,1/21/2024,44:37.0,Station,Credit Card,50
5379,5379,1/21/2024,48:07.0,Online,Contactless,35
5380,5380,1/21/2024,00:14.0,Online,Credit Card,53
5381,5381,1/21/2024,02:03.0,Online,Credit Card,8
5382,5382,1/21/2024,12:08.0,Station,Contactless,4
5383,5383,1/21/2024,13:20.0,Station,Credit Card,3
5384,5384,1/21/2024,15:37.0,Online,Credit Card,19
5385,5385,1/21/2024,16:19.0,Online,Credit Card,86
5386,5386,1/21/2024,19:34.0,Online,Credit Card,26
5387,5387,1/21/2024,23:05.0,Online,Credit Card,53
5388,5388,1/21/2024,24:50.0,Online,Contactless,19
5389,5389,1/21/2024,27:00.0,Online,Contactless,19
5390,5390,1/21/2024,28:23.0,Online,Credit Card,41
5391,5391,1/21/2024,32:16.0,Online,Contactless,10
5392,5392,1/21/2024,46:06.0,Online,Debit Card,3
5393,5393,1/21/2024,46:15.0,Online,Credit Card,2
5394,5394,1/21/2024,49:36.0,Online,Credit Card,35
5395,5395,1/21/2024,49:57.0,Online,Debit Card,8
5396,5396,1/21/2024,50:32.0,Online,Credit Card,35
5397,5397,1/21/2024,51:49.0,Station,Contactless,35
5398,5398,1/21/2024,53:06.0,Online,Contactless,3
5399,5399,1/21/2024,53:26.0,Online,Credit Card,57
5400,5400,1/21/2024,56:36.0,Online,Debit Card,3
5401,5401,1/21/2024,02:28.0,Station,Credit Card,7
5402,5402,1/21/2024,07:36.0,Online,Credit Card,7
5403,5403,1/21/2024,10:31.0,Online,Contactless,3
5404,5404,1/21/2024,13:40.0,Online,Contactless,8
5405,5405,1/21/2024,15:18.0,Online,Contactless,13
5406,5406,1/21/2024,19:49.0,Online,Credit Card,13
5407,5407,1/21/2024,20:10.0,Station,Credit Card,3
5408,5408,1/21/2024,25:20.0,Online,Credit Card,18
5409,5409,1/21/2024,26:06.0,Station,Credit Card,3
5410,5410,1/21/2024,28:00.0,Online,Credit Card,13
5411,5411,1/21/2024,29:42.0,Online,Credit Card,18
5412,5412,1/21/2024,29:55.0,Online,Credit Card,13
5413,5413,1/21/2024,41:19.0,Online,Credit Card,13
5414,5414,1/21/2024,43:55.0,Online,Credit Card,22
5415,5415,1/21/2024,51:34.0,Online,Contactless,35
5416,5416,1/21/2024,01:52.0,Online,Credit Card,9
5417,5417,1/21/2024,02:14.0,Online,Credit Card,9
5418,5418,1/21/2024,05:49.0,Online,Credit Card,8
5419,5419,1/21/2024,10:48.0,Online,Credit Card,9
5420,5420,1/21/2024,11:33.0,Online,Credit Card,9
5421,5421,1/21/2024,12:42.0,Station,Contactless,3
5422,5422,1/21/2024,14:24.0,Online,Credit Card,35
5423,5423,1/21/2024,14:50.0,Online,Credit Card,23
5424,5424,1/21/2024,18:02.0,Online,Credit Card,10
5425,5425,1/21/2024,21:43.0,Station,Credit Card,7
5426,5426,1/21/2024,23:02.0,Station,Credit Card,4
5427,5427,1/21/2024,27:02.0,Online,Contactless,4
5428,5428,1/21/2024,30:25.0,Station,Credit Card,21
5429,5429,1/21/2024,32:17.0,Station,Credit Card,21
5430,5430,1/21/2024,34:45.0,Station,Credit Card,54
5431,5431,1/21/2024,36:53.0,Station,Credit Card,76
5432,5432,1/21/2024,37:50.0,Station,Credit Card,76
5433,5433,1/21/2024,40:37.0,Station,Credit Card,72
5434,5434,1/21/2024,43:58.0,Station,Credit Card,76
5435,5435,1/21/2024,44:00.0,Station,Credit Card,118
5436,5436,1/21/2024,58:32.0,Online,Credit Card,72
5437,5437,1/21/2024,14:41.0,Online,Credit Card,8
5438,5438,1/21/2024,15:56.0,Online,Credit Card,10
5439,5439,1/21/2024,32:01.0,Online,Contactless,12
5440,5440,1/21/2024,33:27.0,Online,Credit Card,35
5441,5441,1/21/2024,34:08.0,Online,Credit Card,2
5442,5442,1/21/2024,36:21.0,Online,Contactless,13
5443,5443,1/21/2024,37:25.0,Online,Debit Card,5
5444,5444,1/21/2024,39:07.0,Online,Contactless,12
5445,5445,1/21/2024,40:26.0,Online,Contactless,12
5446,5446,1/21/2024,41:30.0,Online,Contactless,13
5447,5447,1/21/2024,42:10.0,Online,Credit Card,35
5448,5448,1/21/2024,50:29.0,Online,Credit Card,65
5449,5449,1/21/2024,55:34.0,Online,Contactless,2
5450,5450,1/21/2024,59:06.0,Online,Contactless,2
5451,5451,1/21/2024,14:09.0,Station,Credit Card,14
5452,5452,1/21/2024,30:49.0,Online,Credit Card,3
5453,5453,1/21/2024,31:52.0,Online,Contactless,10
5454,5454,1/21/2024,40:01.0,Online,Contactless,10
5455,5455,1/21/2024,58:53.0,Station,Debit Card,7
5456,5456,1/21/2024,00:31.0,Station,Credit Card,2
5457,5457,1/21/2024,00:55.0,Station,Debit Card,7
5458,5458,1/21/2024,13:43.0,Online,Credit Card,7
5459,5459,1/21/2024,25:12.0,Station,Credit Card,3
5460,5460,1/21/2024,29:25.0,Online,Credit Card,4
5461,5461,1/21/2024,36:41.0,Online,Credit Card,36
5462,5462,1/21/2024,58:01.0,Station,Credit Card,3
5463,5463,1/21/2024,06:57.0,Online,Credit Card,13
5464,5464,1/21/2024,07:12.0,Online,Credit Card,5
5465,5465,1/21/2024,19:44.0,Online,Contactless,35
5466,5466,1/21/2024,19:46.0,Station,Contactless,53
5467,5467,1/21/2024,33:37.0,Online,Contactless,8
5468,5468,1/21/2024,59:37.0,Station,Contactless,35
5469,5469,1/21/2024,15:50.0,Station,Contactless,4
